0,1,2,3,4,5,6,7
1.255014,0.8965905,0.3436369,-0.7057293,0.0,0.35666448,0.0,1.2299025
-1.665241,2.154352,-1.1997174,-0.97770405,0.0,9.546225,0.0,10.16457
-0.019970652,-0.14935689,0.045096457,-0.13557944,0.0,0.2870263,1.5916964,1.4915036
-0.084459156,-0.22192271,0.08864118,-0.07517937,0.0,0.7913054,1.4993322,1.8617349
0.19837765,0.24147525,-0.18462545,-0.42332584,0.0,0.0,3.3060389,3.371203
0.612001,0.30686095,0.12590474,-0.40250877,0.0,0.0,2.7627296,2.6937444
2.1514885,3.8989038,-2.0019827,-2.849444,0.0,0.0,17.62752,5.334489
-0.068946525,-0.07258606,0.0033951253,-0.16534758,0.0,1.2700983,0.24041647,0.9410426
2.860826,1.0310589,2.5287797,-0.41620845,0.0,1.3712015,1.0343109,4.0103683
-0.101951614,0.003384143,-0.03844732,-0.1993076,0.0,1.85131,0.0,2.0104697
0.06349029,-0.31607988,0.22322094,0.0019337758,0.0,0.0,4.850407,5.723374
0.054556876,0.79230857,-0.49156812,-0.69736654,0.0,0.0,18.261295,11.254856
-2.5749702,0.14225858,0.63685,0.2834746,0.0,0.0,5.0001574,7.6680555
0.9082769,-0.03770089,1.0009502,-0.0721727,0.0,0.0,8.684436,9.861134
6.9206467,4.2873163,4.4754214,-1.9646307,0.0,0.0,24.292177,16.593931
-0.20563872,-0.23811135,0.10233441,-0.030603988,0.5757854,0.0,0.6709891,0.0
0.61737436,0.7661481,-0.40317014,-0.7772108,0.0,0.0,7.604876,6.0938363
0.18817647,-0.3379445,0.29813766,0.045245335,0.0,0.0,16.606703,3.6309657
-0.008040559,-0.32882258,0.175603,0.14126569,0.0,0.0,22.708315,5.232697
0.20924224,-0.0074571967,-0.0021297336,-0.25320742,0.0,0.0,8.347182,1.7093128
-0.37019134,-0.26208737,0.1473304,0.025045194,0.0,4.724674,0.0,4.2088118
-0.72851866,0.020512044,-0.024813548,-0.026658958,1.4127932,0.0,0.64350694,0.12614045
0.61805135,1.0560249,-0.6620797,-1.0127221,0.0,0.0,8.408199,13.098669
0.5900412,0.8459227,-0.51388633,-0.86358696,0.0,0.0,4.5220585,7.2130685
18.410065,31.133036,-12.820413,-19.385126,0.0,6.4727902,1.8489503,10.464043
-2.0077906,1.7187041,-0.9399595,-0.62808365,0.0,15.775536,0.0,15.031345
-6.0558515,21.396553,-11.945714,-10.735219,0.0,20.090015,0.0,34.990993
-3.142308,3.4918268,-1.9029814,-1.3146402,0.0,3.945925,0.0,9.418308
-1.3895059,16.850582,-9.542184,-9.486881,0.0,11.261074,0.0,20.38747
3.6702118,3.0296097,1.251691,-1.7738634,0.0,1.8562591,0.6011131,2.6473427
39.118324,26.698797,23.940742,-11.473616,14.396874,0.0,0.6835177,1.1542677
-0.04929581,-0.30725855,0.15078445,0.045076884,0.0,1.305562,1.180389,2.3972516
0.37793437,-0.17830846,0.40860644,-0.09976671,0.83671284,0.0,0.0,1.6183182
11.058121,13.8738785,-1.7223924,-8.131033,0.0,0.0,11.648573,7.9513955
-0.27150217,-0.18171738,0.072815165,-0.043767076,1.2521732,0.0,0.6799087,0.09501318
0.5972794,-0.22346021,0.75599194,0.007914327,0.0,1.0085487,1.746008,3.715163
0.20903333,-0.28004307,2.0373409,0.7630012,0.0,0.0,30.658922,29.712118
0.36422598,-0.107996956,0.2962305,-0.15426505,0.0,0.60998875,0.0,2.028641
0.45173037,0.30334976,-0.10267991,-0.4402128,0.0,0.0,11.008861,3.242626
0.21238558,-0.2882554,0.30137053,-0.049989127,0.0,0.0,3.8437886,1.6310105
0.9821992,0.2394791,0.777717,-0.27624094,0.0,0.30182928,1.3154044,1.0139245
-0.25284868,-0.25619,0.9473938,0.3114031,5.60025,0.0,1.541679,0.9205064
-0.675347,1.5586171,-0.89884055,-0.92430854,0.0,0.0,2.777915,2.017566
-9.031511,3.1173618,-1.4712542,0.6152158,0.0,12.762727,0.0,13.661991
0.12711248,-0.26891637,0.18968537,-0.068422854,0.0,0.0,3.5856023,3.9215536
-0.48680907,-0.08730912,0.027311236,-0.035211183,2.3021452,0.0,0.23622039,0.15969175
1.1312329,-0.28848612,1.5034262,0.2623911,0.0,6.455232,0.0,9.601455
-0.054206748,0.0070562065,-0.042308137,-0.21531819,0.0,2.2452927,0.0,1.3189427
-1.554054,1.1964191,-0.66074944,-0.46067187,0.0,8.171159,0.0,4.4482665
-0.04084451,0.24197939,-0.1759983,-0.35394743,0.0,0.10247141,1.1157415,1.379904
0.2026905,-0.27673596,0.26530236,-0.06104336,0.0,0.0,3.065889,2.5762897
1.4188297,4.111415,-2.4242024,-2.9983172,0.0,0.0,46.034878,14.881291
-14.428701,19.10971,-10.337207,-6.985238,0.0,12.438009,0.0,15.718035
-0.107108265,0.29793945,-0.20525661,-0.36674508,0.0,0.0,1.4263675,0.36190638
0.7509267,0.5443382,0.02391985,-0.5451801,0.0,0.0,3.669713,3.600182
0.00071590766,-0.21886426,0.09173315,-0.09589504,0.0,0.0,4.61019,1.5200647
-0.07437326,0.056402355,-0.06953412,-0.23774718,0.0,1.5803152,0.0,1.8533195
-1.3307877,1.1051601,-0.6173276,-0.47335202,0.0,0.0,2.5221744,2.5926304
-0.25349385,-0.2585427,0.11877948,-0.005682949,0.0,2.1532872,0.012814164,2.0794923
0.18400352,1.0903709,-0.6653807,-0.9060153,0.0,0.0,3.0433211,3.2569466
7.3051796,6.3805428,2.4281466,-3.48021,0.0,2.4825792,0.0,1.5467788
0.4637851,1.0399114,-0.6471962,-0.9585542,0.0,0.0,5.8001866,11.275297
4.0175805,4.055065,0.4241008,-2.4407845,0.0,0.0,9.426256,10.217621
1.3887278,1.3280767,-0.023889154,-0.98872834,0.0,0.0,8.685518,8.266706
-1.6835029,0.034603506,0.1519483,0.2078174,0.0,0.23144856,1.9900907,2.5458813
17.020094,15.812444,4.9467797,-8.386538,0.0,5.5503035,0.0,13.448287
-0.1200466,0.45371452,-0.29309303,-0.45232034,0.0,0.0,3.918491,0.34609586
1.0124168,0.6617513,0.28011718,-0.5838917,0.0,0.27274686,0.0,2.7095232
0.6499726,-0.17368644,5.316758,2.1212857,0.0,1.6162975,0.08305323,2.8449986
-3.472329,14.711278,-8.251678,-7.6533327,0.0,2.8117542,0.0,1.432791
0.0050827377,-0.2810821,0.14910358,-0.05245362,0.0,0.454558,1.7503082,2.1542532
2.8582222,4.741514,-2.12194,-3.257946,0.0,0.0,2.2357898,4.79601
-0.20441468,0.22774598,-0.16183424,-0.29814824,0.0,0.7318952,0.7552946,0.8144753
3.3028245,4.1077194,-0.75299156,-2.615351,0.0,0.0,10.614957,13.174348
0.53705394,0.3824434,-0.09392527,-0.46894902,0.0,0.0,16.098553,8.33618
0.16863954,-0.30933368,0.28381494,-0.036245033,0.0,2.7140028,0.0,5.19619
-3.6455507,2.5772164,-1.365683,-0.6435175,0.0,23.108028,0.0,19.038622
-2.457325,0.80662274,-0.40609595,0.025947325,0.0,0.040771186,3.636859,5.9080095
-0.27313662,0.27047065,-0.18349701,-0.302639,0.0,0.03726679,1.5207582,1.0109206
-1.9617131,0.58997214,-0.30172896,0.0058703683,0.0,1.2055335,2.131906,4.99902
0.07788198,-0.34569055,0.5432534,0.25967306,0.0,0.0,26.916153,21.066036
0.55548507,-0.024186581,0.47850966,-0.17609778,0.0,0.64731985,0.0,0.937313
5.906434,3.260602,4.2431026,-1.4062043,0.0,5.271022,0.0,3.0348403
-2.4286902,4.064809,-2.254428,-1.8510917,2.3710313,0.0,0.0,0.0
-0.2833316,2.8537946,-1.6477616,-1.7813092,0.0,0.0,18.399294,2.7103004
-0.14552747,-0.25928468,1.1944855,0.39922118,7.7681775,0.0,0.8563761,1.2144928
0.1789236,-0.16763115,0.10839641,-0.13893597,0.0,0.0,12.763618,5.6806417
0.79296213,1.353184,-0.8207234,-1.2221489,0.0,0.0,10.226169,17.6572
-0.71853834,0.21478274,-0.13532937,-0.14098752,2.1008804,0.0,0.7640058,0.23105305
7.552185,17.439133,-10.209019,-12.428485,0.0,0.0,24.421663,3.0406594
-2.5411463,0.80235624,11.295711,4.4289713,0.0,0.0,60.7131,21.546568
-0.62221235,0.28636786,-0.17950425,-0.21009697,2.4987042,0.0,0.8910555,0.35281846
-0.29115397,0.039160818,5.961665,2.393276,0.0,0.0,4.272883,1.6848521
0.3212075,0.10522419,-0.036884934,-0.32611436,0.0,0.0,6.3323493,2.4798326
0.27660063,-0.13426793,0.19058138,-0.14912546,0.20956223,0.33426812,0.058745444,0.20814878
0.33374417,0.07751334,0.004781261,-0.29457048,0.0,0.0,3.2358828,1.4040273
-0.20286624,-0.19841103,0.07972258,-0.054181106,0.80389065,0.0,0.64650255,0.009924635
0.21215214,-0.16866358,0.13395196,-0.13520214,0.0,0.0,10.596121,6.03682
-2.1352181,0.05931744,0.5576651,0.22915637,0.0,0.0,5.5698395,8.3673115
-1.2805473,0.4253269,-0.23376036,-0.09807174,0.0,0.121489465,1.7944798,1.2870569
-1.6935554,0.012320638,1.242464,0.5315239,0.0,0.48021477,2.6403952,5.5998883
-0.053384814,3.7504568,-2.1647012,-2.3625472,0.0,0.0,43.902184,7.592898
1.1688906,-0.31781092,4.3208237,1.6533262,0.0,2.127485,0.0,4.0175605
-1.4286119,0.91118944,-0.5037091,-0.33361322,0.0,3.8439214,0.0,3.9924593
9.822083,18.04019,-8.432971,-11.826142,0.0,0.0,4.0679846,4.4624443
21.068665,8.145961,20.115444,-1.2936075,0.0,13.823444,0.0,9.490206
0.964051,-0.39537203,1.3806772,0.31074125,0.0,2.3451421,0.109428406,3.3200092
0.52278775,-0.37170655,1.3274853,0.42668998,0.0,0.0,5.8680234,8.136818
4.6708794,3.8126426,1.7549969,-2.139888,3.359975,0.0,0.9398034,0.45258677
0.23479018,-0.37261465,0.42836228,0.17088938,0.0,0.0,12.832734,6.264915
-0.39370453,0.1865786,-0.13144135,-0.21941115,0.37658334,0.1708546,0.6399079,0.0
0.37922627,-0.14265135,0.3661471,-0.12694675,0.06471226,0.17112988,0.0,1.1974947
1.6261263,0.3971422,1.5125911,-0.2323007,0.0,0.0,7.043833,5.334368
-4.3555293,6.399482,-3.5063064,-2.6289756,3.4598546,0.0,0.0,0.29988998
0.08005881,-0.33984601,0.21832143,0.11684349,0.0,0.0,28.083858,12.426088
